,Gesture Name,joint_head_x,joint_head_y,joint_head_z,joint_neck_x,joint_neck_y,joint_neck_z,joint_torso_x,joint_torso_y,joint_torso_z,joint_waist_x,joint_waist_y,joint_waist_z,joint_left_collar_x,joint_left_collar_y,joint_left_collar_z,joint_left_shoulder_x,joint_left_shoulder_y,joint_left_shoulder_z,joint_left_elbow_x,joint_left_elbow_y,joint_left_elbow_z,joint_left_wrist_x,joint_left_wrist_y,joint_left_wrist_z,joint_left_hand_x,joint_left_hand_y,joint_left_hand_z,joint_right_collar_x,joint_right_collar_y,joint_right_collar_z,joint_right_shoulder_x,joint_right_shoulder_y,joint_right_shoulder_z,joint_right_elbow_x,joint_right_elbow_y,joint_right_elbow_z,joint_right_wrist_x,joint_right_wrist_y,joint_right_wrist_z,joint_right_hand_x,joint_right_hand_y,joint_right_hand_z,joint_left_hip_x,joint_left_hip_y,joint_left_hip_z,joint_left_knee_x,joint_left_knee_y,joint_left_knee_z,joint_left_ankle_x,joint_left_ankle_y,joint_left_ankle_z,joint_right_hip_x,joint_right_hip_y,joint_right_hip_z,joint_right_knee_x,joint_right_knee_y,joint_right_knee_z,joint_right_ankle_x,joint_right_ankle_y,joint_right_ankle_z
1945,Point At DX,215.62099999999998,246.562,2430.15,208.627,125.24700000000001,2387.55,220.696,-217.609,2338.54,222.109,-417.639,2305.96,211.65200000000002,39.3127,2375.27,375.345,32.5152,2416.1,455.76199999999994,-257.67900000000003,2425.44,478.875,-492.31,2299.25,483.49800000000005,-539.236,2274.02,211.65200000000002,39.3127,2375.27,42.6836,41.555,2335.91,7.552860000000001,-177.331,2131.89,34.1892,-251.76,1876.44,39.5164,-266.64599999999996,1825.34,326.357,-518.2869999999999,2310.9,287.24,-908.137,2147.49,287.24,-1313.48,2147.49,115.454,-513.295,2305.06,134.68,-922.705,2194.47,134.68,-1328.05,2194.47
5209,Take SX,-403.685,284.856,2215.21,-407.20599999999996,163.733,2195.25,-435.827,-183.793,2196.05,-446.431,-377.346,2148.44,-414.333,77.1857,2195.45,-242.36700000000002,66.5504,2227.96,55.0014,50.6393,2277.58,34.5584,305.284,2182.05,30.4698,356.213,2162.94,-414.333,77.1857,2195.45,-579.245,73.8548,2192.02,-661.205,-216.674,2187.72,-673.6469999999999,-442.44199999999995,2035.2,-676.135,-487.596,2004.7,-338.983,-455.726,2141.77,-316.402,-849.434,1971.35,-316.402,-1254.68,1971.35,-559.2959999999999,-448.215,2137.67,-589.374,-806.159,1902.02,-589.374,-1211.41,1902.02
90,Drop DX,4.2005300000000005,298.88599999999997,2142.73,-11.663,182.46599999999998,2105.64,-24.0105,-167.153,2083.65,-14.8521,-356.889,2046.02,-14.68,97.0392,2100.27,133.303,83.8816,2171.06,151.52700000000002,-210.185,2211.27,222.761,-466.713,2146.77,237.00799999999998,-518.019,2133.87,-14.68,97.0392,2100.27,-170.329,103.36,2045.81,-402.45,48.0946,1868.35,-209.704,136.85,1695.11,-171.155,154.601,1660.46,83.2826,-442.094,2061.63,91.1519,-854.965,1929.12,91.1519,-1254.65,1929.12,-123.727,-418.555,2016.14,-79.1963,-819.679,1857.4,-79.1963,-1219.36,1857.4
2521,Point At DX,337.088,290.008,2177.02,338.147,172.81099999999998,2132.03,322.575,-174.238,2089.79,312.748,-377.32800000000003,2050.34,334.24199999999996,85.7879,2121.44,507.454,71.9592,2122.75,584.451,-220.875,2121.04,614.286,-457.082,1984.9,620.254,-504.324,1957.67,334.24199999999996,85.7879,2121.44,154.483,102.639,2115.74,-14.1887,198.674,1883.34,-127.58,314.89599999999996,1662.31,-150.25799999999998,338.14,1618.1,414.673,-429.73400000000004,2050.22,355.972,-807.6210000000001,1842.19,355.972,-1217.12,1842.19,203.886,-412.22900000000004,2061.55,115.28399999999999,-799.298,1883.09,115.28399999999999,-1208.8,1883.09
5425,Take SX,-310.384,250.782,2439.13,-290.702,131.494,2406.64,-293.322,-223.003,2399.9,-301.812,-416.05699999999996,2347.03,-291.343,44.6874,2404.99,-115.265,52.9903,2426.73,162.982,83.736,2495.93,163.28799999999998,343.407,2444.11,163.349,395.341,2433.75,-291.343,44.6874,2404.99,-457.54900000000004,34.2844,2414.15,-517.701,-247.63099999999997,2406.27,-560.822,-500.30699999999996,2339.86,-569.446,-550.842,2326.58,-190.666,-480.88800000000003,2320.12,-241.183,-826.722,2069.71,-241.183,-1231.9,2069.71,-410.62199999999996,-492.208,2346.71,-380.02099999999996,-870.461,2144.59,-380.02099999999996,-1275.64,2144.59
3335,Point At SX,19.4841,235.75799999999998,2459.56,11.126,116.868,2435.23,-26.6739,-240.56799999999998,2427.94,-43.1737,-434.899,2384.56,1.9814200000000002,30.3969,2433.47,167.179,10.1785,2389.14,209.58,-217.424,2201.62,202.938,-339.62800000000004,1947.84,201.609,-364.06800000000004,1897.09,1.9814200000000002,30.3969,2433.47,-160.248,28.1644,2460.18,-223.851,-258.159,2512.5,-302.116,-519.4830000000001,2442.04,-332.05300000000005,-619.443,2415.09,62.5749,-510.785,2350.9,10.0723,-892.931,2157.59,10.0723,-1298.79,2157.59,-150.816,-518.751,2391.46,-142.537,-926.227,2249.84,-142.537,-1332.08,2249.84
2651,Point At DX,347.58099999999996,255.625,2512.3,349.006,137.507,2482.21,339.796,-213.89,2443.84,325.985,-411.37199999999996,2396.4,346.728,50.5756,2472.71,515.106,41.8096,2478.01,573.543,-246.97799999999998,2432.12,586.275,-489.79400000000004,2325.81,588.822,-538.357,2304.54,346.728,50.5756,2472.71,166.72299999999998,80.6122,2464.87,-29.7609,232.173,2299.52,-112.177,400.473,2111.61,-128.66,434.13300000000004,2074.03,419.094,-516.234,2389.39,422.901,-895.5089999999999,2178.37,422.901,-1303.73,2178.37,216.308,-494.097,2370.66,208.824,-867.633,2149.73,208.824,-1275.86,2149.73
1633,Point At DX,271.51099999999997,286.245,2174.46,270.296,161.61,2139.84,238.071,-198.209,2106.61,228.488,-394.481,2071.47,262.464,74.1608,2131.76,435.82599999999996,58.1957,2136.02,477.52,-229.42,2103.99,482.395,-461.421,1961.88,483.37,-507.82099999999997,1933.46,262.464,74.1608,2131.76,87.9842,91.8315,2141.4,-155.234,57.571999999999996,1982.79,-328.075,83.103,1774.19,-362.64300000000003,88.2092,1732.47,339.26300000000003,-462.36800000000005,2080.37,295.197,-860.643,1904.96,295.197,-1272.1,1904.96,112.50299999999999,-453.202,2080.83,112.50299999999999,-890.6160000000001,2080.83,112.50299999999999,-1302.07,2080.83
2300,Point At DX,63.989,231.06900000000002,2369.31,100.281,118.834,2319.26,61.3425,-223.826,2235.41,66.9137,-417.539,2209.47,90.6506,34.0891,2298.52,168.09400000000002,21.8179,2475.9,168.09400000000002,-269.693,2475.9,168.09400000000002,-536.112,2475.9,168.09400000000002,-645.09,2475.9,90.6506,34.0891,2298.52,-6.10529,103.414,2154.97,195.632,234.697,1990.51,358.019,313.237,1794.45,390.49699999999996,328.945,1755.23,166.236,-481.251,2235.21,186.28599999999997,-906.883,2126.12,186.28599999999997,-1316.49,2126.12,-29.9103,-486.95099999999996,2187.77,41.1215,-869.107,1981.91,41.1215,-1278.72,1981.91
1745,Point At DX,172.87099999999998,349.152,1757.76,173.18900000000002,219.549,1723.55,158.293,-135.972,1700.03,158.265,-342.975,1650.84,169.519,131.94899999999998,1717.75,332.772,119.714,1740.56,393.379,-157.03,1753.21,418.23699999999997,-389.44300000000004,1617.54,423.208,-435.926,1590.4,169.519,131.94899999999998,1717.75,0.492203,145.214,1704.24,-158.819,105.42200000000001,1473.03,-272.817,141.116,1230.6,-295.617,148.255,1182.12,270.143,-379.89,1650.81,237.894,-747.995,1419.54,237.894,-1158.04,1419.54,43.9107,-374.13300000000004,1653.11,43.9107,-810.049,1653.11,43.9107,-1220.09,1653.11
4077,Take DX,140.501,329.526,1872.84,148.884,202.812,1853.76,141.127,-146.084,1861.03,137.822,-358.971,1826.57,146.905,113.78200000000001,1855.61,296.173,105.62899999999999,1764.17,332.711,-183.09799999999998,1711.75,270.56,-400.55699999999996,1570.62,258.13,-444.048,1542.4,146.905,113.78200000000001,1855.61,-5.6092699999999995,109.443,1934.87,-180.577,29.9515,2159.62,-299.55,267.26599999999996,2135.21,-323.345,314.72900000000004,2130.32,246.71400000000003,-395.246,1797.04,136.654,-837.7819999999999,1758.38,136.654,-1253.44,1758.38,34.5587,-398.79,1869.98,34.5587,-856.443,1869.98,34.5587,-1272.1,1869.98
2160,Point At DX,439.741,293.297,2194.14,445.115,167.343,2158.74,438.414,-190.422,2144.58,434.532,-384.278,2114.19,443.472,79.6521,2155.27,604.956,76.6789,2083.81,639.971,-208.87900000000002,2037.47,625.453,-459.72,1898.69,622.549,-509.889,1870.93,443.472,79.6521,2155.27,294.223,78.2125,2251.86,50.3436,-1.01068,2390.3,-232.813,39.5227,2366.38,-289.444,47.6294,2361.59,540.814,-448.55300000000005,2094.84,449.917,-814.893,1877.69,449.917,-1224.5,1877.69,339.533,-456.45599999999996,2154.61,339.533,-891.9110000000001,2154.61,339.533,-1301.52,2154.61
2694,Point At DX,466.82,295.24,2150.08,472.158,170.543,2128.86,446.833,-187.546,2125.47,428.57300000000004,-382.23900000000003,2095.3,465.98900000000003,83.3147,2128.03,636.145,69.0257,2099.44,683.196,-222.581,2059.2,685.4860000000001,-453.726,1903.74,685.944,-499.955,1872.64,465.98900000000003,83.3147,2128.03,294.135,96.6594,2159.07,105.46,161.181,1937.47,-17.0895,274.95799999999997,1714.67,-41.5995,297.71299999999997,1670.11,534.629,-449.50199999999995,2089.29,444.115,-814.221,1872.49,444.115,-1222.31,1872.49,318.09,-438.296,2118.97,318.09,-872.132,2118.97,318.09,-1280.22,2118.97
4025,Take DX,297.028,317.647,2011.02,303.911,189.343,1970.48,286.221,-165.176,1950.55,282.25,-376.43199999999996,1907.04,299.478,100.50399999999999,1965.48,477.548,90.8921,1970.53,545.156,-204.822,1985.94,565.32,-429.779,1837.78,569.3530000000001,-474.77,1808.15,299.478,100.50399999999999,1965.48,121.35700000000001,108.641,1972.32,-122.109,61.7291,1796.88,-65.3621,321.491,1749.26,-54.0127,373.44300000000004,1739.74,393.162,-412.338,1917.07,361.923,-813.421,1755.03,361.923,-1229.17,1755.03,171.90900000000002,-412.358,1919.39,179.843,-833.062,1814.3,179.843,-1248.81,1814.3
6134,No Gesture,-28.9501,414.51,2102.79,-33.4002,290.877,2083.76,-37.1031,-68.4213,2111.58,-39.7933,-273.814,2078.02,-34.2849,205.04,2090.4,136.00799999999998,185.44400000000002,2091.28,185.213,-112.963,2126.89,220.09099999999998,-363.441,2013.24,227.067,-413.537,1990.51,-34.2849,205.04,2090.4,-200.065,182.015,2099.37,-265.597,-114.24700000000001,2125.25,-281.467,-350.082,1980.33,-284.64099999999996,-397.249,1951.35,75.0229,-352.412,2077.41,41.7879,-751.1610000000001,1927.94,41.7879,-1152.95,1927.94,-153.264,-356.407,2070.12,-90.8868,-747.137,1909.22,-90.8868,-1148.93,1909.22
1976,Point At DX,307.496,253.024,2373.8,299.65,126.454,2352.66,290.815,-238.99900000000002,2331.4,285.851,-431.144,2298.49,297.55400000000003,39.7391,2347.61,470.392,32.5674,2371.65,547.1709999999999,-251.679,2361.34,547.477,-488.592,2242.15,547.538,-535.974,2218.32,297.55400000000003,39.7391,2347.61,123.655,42.3174,2336.08,1.29189,-154.796,2154.5,-69.8366,-234.555,1911.78,-84.0623,-250.50599999999997,1863.24,393.98,-509.22,2300.46,339.55,-894.125,2114.99,339.55,-1299.59,2114.99,172.206,-499.918,2304.27,189.42,-903.888,2155.86,189.42,-1309.35,2155.86
3285,Point At SX,-4.56942,239.217,2485.68,-3.4710400000000003,116.60700000000001,2455.93,-46.5923,-245.99900000000002,2449.27,-50.6655,-443.939,2405.79,-13.7116,30.4941,2454.35,155.29,12.2406,2444.61,289.71299999999997,-171.606,2260.26,384.936,-309.164,2042.44,403.98,-336.676,1998.88,-13.7116,30.4941,2454.35,-171.418,28.3226,2470.94,-257.827,-248.168,2514.98,-296.618,-510.911,2445.01,-311.798,-613.7280000000001,2417.62,54.7721,-513.069,2380.05,10.4217,-875.778,2152.85,10.4217,-1280.53,2152.85,-156.49200000000002,-517.235,2410.75,-119.208,-918.785,2260.7,-119.208,-1323.54,2260.7
4492,Take DX,185.18,309.03700000000003,2028.26,189.46099999999998,188.167,1991.44,187.297,-163.374,1976.72,182.791,-372.29900000000004,1936.99,188.917,99.7388,1987.74,340.474,92.821,1905.88,397.099,-190.55900000000003,1840.09,365.824,-424.881,1703.57,359.569,-471.746,1676.26,188.917,99.7388,1987.74,32.5535,96.7791,2070.48,-105.54799999999999,57.1597,2329.7,-225.38299999999998,298.379,2374.16,-249.35,346.62300000000005,2383.05,293.995,-415.11300000000006,1922.86,293.995,-854.676,1922.86,293.995,-1267.71,1922.86,79.9725,-422.903,1972.2,79.9725,-862.466,1972.2,79.9725,-1275.5,1972.2
3207,Point At SX,-97.9951,254.65099999999998,2384.39,-95.2592,133.72799999999998,2343.8,-132.528,-225.421,2315.46,-146.871,-418.164,2276.57,-104.15100000000001,48.0382,2337.04,70.1679,36.823,2333.26,239.312,-104.85600000000001,2121.71,348.23400000000004,-190.53,1898.09,370.01800000000003,-207.665,1853.37,-104.15100000000001,48.0382,2337.04,-263.376,44.7212,2369.92,-354.207,-240.373,2432.42,-418.79900000000004,-481.195,2348.49,-431.717,-529.359,2331.7,-40.621,-502.17400000000004,2261.57,-50.7556,-901.716,2127.95,-50.7556,-1304.98,2127.95,-257.27299999999997,-501.14599999999996,2284.42,-217.199,-898.448,2149.75,-217.199,-1301.71,2149.75
3423,Point At SX,-134.847,239.18400000000003,2488.05,-129.214,128.536,2448.6,-133.487,-227.185,2427.06,-128.852,-419.106,2388.32,-130.257,41.6903,2443.34,17.9622,18.503,2434.63,-175.101,-35.8965,2226.66,-394.819,-114.89399999999999,2099.82,-483.975,-146.95,2048.35,-130.257,41.6903,2443.34,-188.076,34.1881,2595.55,-279.805,-238.083,2564.9,-386.481,-474.774,2508.32,-407.816,-522.113,2497.0,-26.2635,-490.648,2345.39,-66.087,-808.85,2056.43,-66.087,-1214.9,2056.43,-221.31,-512.67,2410.89,-218.683,-918.168,2262.91,-218.683,-1324.21,2262.91
2886,Point At SX,26.7564,260.901,2202.43,11.9996,139.941,2179.45,6.548430000000001,-203.34,2131.7,-4.91173,-405.92199999999997,2082.9,10.6438,54.5584,2167.57,148.023,83.7335,2081.08,4.93544,214.812,1861.06,-172.227,317.454,1689.59,-207.65900000000002,337.98199999999997,1655.29,10.6438,54.5584,2167.57,-118.04899999999999,50.3684,2259.47,-118.04899999999999,-242.993,2259.47,-118.04899999999999,-510.06199999999995,2259.47,-118.04899999999999,-616.8969999999999,2259.47,104.46700000000001,-446.1,2058.09,7.3064800000000005,-798.703,1835.23,7.3064800000000005,-1201.03,1835.23,-113.29700000000001,-450.664,2099.84,-113.29700000000001,-878.959,2099.84,-113.29700000000001,-1281.29,2099.84
566,Drop DX,245.16400000000002,274.154,2238.07,241.817,153.43,2213.03,216.87099999999998,-205.22099999999998,2222.58,206.94099999999997,-400.164,2183.73,235.885,68.1507,2215.3,406.15,51.7556,2210.62,469.412,-227.582,2243.19,512.015,-465.085,2146.83,520.536,-512.586,2127.56,235.885,68.1507,2215.3,65.3775,76.5269,2230.47,-218.13099999999997,26.9581,2246.54,-294.25,126.333,2018.86,-309.474,146.208,1973.32,313.732,-477.455,2165.55,308.721,-858.0139999999999,1978.11,308.721,-1257.08,1978.11,91.8421,-465.98800000000006,2175.22,91.8421,-890.2339999999999,2175.22,91.8421,-1289.3,2175.22
4920,Take SX,-546.247,367.051,1714.97,-548.448,250.916,1680.64,-563.828,-109.431,1679.48,-562.765,-297.159,1638.44,-552.151,164.155,1680.36,-442.39,149.542,1818.67,-235.93099999999998,48.9806,1992.8,-142.239,286.471,1928.71,-123.501,333.969,1915.89,-552.151,164.155,1680.36,-681.674,149.006,1569.1,-730.971,-126.301,1499.57,-685.278,-336.056,1347.24,-676.14,-378.00699999999995,1316.78,-476.156,-375.68800000000005,1682.15,-476.156,-806.525,1682.15,-476.156,-1211.77,1682.15,-669.2310000000001,-354.115,1610.05,-619.004,-543.323,1226.26,-619.004,-948.573,1226.26
1548,Drop SX,102.875,251.313,2259.28,119.12,128.861,2248.9,139.843,-212.882,2255.15,138.097,-410.22900000000004,2213.29,124.288,43.6264,2250.46,271.991,43.2653,2184.72,414.056,-5.4196,1942.66,255.74,93.6707,1765.29,224.077,113.48899999999999,1729.81,124.288,43.6264,2250.46,-15.2721,20.2784,2319.35,-13.6129,-251.138,2405.81,-98.0978,-487.95,2349.89,-114.995,-535.312,2338.7,228.37599999999998,-438.465,2159.03,87.083,-733.742,1890.8,87.083,-1132.29,1890.8,42.9582,-452.07099999999997,2246.9,80.9716,-873.3960000000001,2235.22,80.9716,-1271.95,2235.22
4446,Take DX,206.322,273.046,2253.51,205.604,151.776,2232.03,180.34599999999998,-202.77200000000002,2257.84,166.516,-400.041,2225.25,199.322,63.606,2238.45,373.983,46.7616,2211.31,434.365,-243.22099999999998,2197.81,427.254,-474.789,2046.41,425.83099999999996,-521.102,2016.14,199.322,63.606,2238.45,27.978,74.0668,2279.14,-240.81799999999998,38.4228,2399.13,-314.791,304.953,2390.01,-329.586,358.259,2388.19,272.099,-468.923,2233.05,212.12599999999998,-843.1339999999999,2010.11,212.12599999999998,-1256.72,2010.11,51.1665,-450.76300000000003,2232.63,36.8746,-857.1519999999999,2065.36,36.8746,-1270.73,2065.36
4155,Take DX,-185.146,355.369,1854.69,-169.023,222.37400000000002,1829.29,-149.556,-129.069,1814.31,-146.33700000000002,-339.09,1765.99,-164.104,133.578,1825.51,11.1228,132.347,1799.97,79.7122,-154.888,1800.58,86.9709,-397.711,1640.56,88.4226,-446.275,1608.56,-164.104,133.578,1825.51,-340.305,124.135,1878.58,-621.836,70.2774,1949.63,-689.96,348.564,1899.25,-703.585,404.222,1889.18,-34.5146,-367.459,1761.85,-81.3358,-750.546,1547.23,-81.3358,-1165.93,1547.23,-255.43900000000002,-375.477,1765.89,-255.43900000000002,-817.076,1765.89,-255.43900000000002,-1232.46,1765.89
1641,Point At DX,278.525,286.56,2159.65,274.816,161.61,2128.38,240.718,-198.347,2103.46,231.78099999999998,-389.881,2071.56,266.52099999999996,74.0415,2122.31,441.44300000000004,59.8094,2111.52,478.894,-230.11599999999999,2097.77,482.819,-469.406,1946.38,483.60400000000004,-517.265,1916.1,266.52099999999996,74.0415,2122.31,92.6757,89.9768,2138.64,-162.025,56.4707,1998.45,-345.273,81.3066,1783.98,-381.92199999999997,86.2738,1741.09,344.99800000000005,-463.94300000000004,2080.45,299.17900000000003,-860.2460000000001,1901.08,299.17900000000003,-1271.7,1901.08,113.35700000000001,-455.501,2081.92,113.35700000000001,-892.9110000000001,2081.92,113.35700000000001,-1304.36,2081.92
5864,No Gesture,-324.70799999999997,427.4,1724.18,-338.849,308.585,1711.06,-337.168,-50.5518,1778.51,-326.562,-255.71400000000003,1743.84,-338.436,220.27200000000002,1727.65,-222.465,224.38400000000001,1842.19,-168.886,-80.0974,1900.71,-75.3352,-333.991,1810.26,-56.625,-384.77,1792.17,-338.436,220.27200000000002,1727.65,-459.207,195.643,1608.17,-483.015,-117.094,1583.02,-471.13300000000004,-364.17199999999997,1440.87,-468.75699999999995,-413.588,1412.44,-228.467,-331.74300000000005,1775.02,-228.467,-777.528,1775.02,-228.467,-1196.86,1775.02,-420.142,-324.443,1691.11,-307.98400000000004,-584.569,1346.91,-307.98400000000004,-1003.9,1346.91
